text	label
"So...listen up. All the leftoid thugs and thugettes from Farcebook, Twitwit, and other assorted retarded media are heading to PARLER to try and shut down your voice. To crowd the airwaves with hatred and bullying. DO NOT FOR ONE SINGLE SECOND allow them to bully or silence you. Fight for your rights NOW. If you need to block, so be it. If they threaten violence or bully, REPORT THEM. There will be a major DEMOCRAT and FAKE MEDIA attempt to crowd THESE ""airwaves"" with their nonsense and lies. STAND STRONG."	0
I would volunteer for someone to coat me Covid. It would not do shit to me! I dare you!	0
'No white people are allowed on this road': Man, woman say group with guns attacked them, damaged their car near Atlanta Wendy's Are you happy Democrats? Is this your vision for America? #voteredtosaveus	0
"Are we still using ""black""? I thought we all decided to go back to nigger."	1
If it weren't for us this bitch would still be eating dirt in her hell hole country! United States should of left her in the dirty miserable stinking tent they found her. Voting hamas into our government is a sign that americans forgot 911!!	0
"So @parler there is an article on Tech Dirt that claims you are banning leftist? Is this true? While I am no leftist, I am a Free Speech absolutist. 

What gives?"	0
#BlackLivesMatter supports feminism, homosexuality, transgenderism, and fathers derelict in duty. All these are sin. All sin is slavery. All sin leads to death. Ergo, #BLM supports slavery leading to death.	1
You are a citizen...not a subject. READ! #RacismInAmerica #racist #racism #Riot2020 #riot #Rioters #AntifaTerrorists #AntiFascist #GeorgeFloyd #GeorgeFloydProtests #insurrection #InsurrectionAct #BlackLivesMatter #BLM #Mutiny #Treason	0
Skateboarder in Biden's Backyard Hits Nominee's 'You Ain't Black' Comment, Explains Why He's on the Trump Train	0
#stopthesteal rally Harrisburg, PA	0
They plunder their citizens tax dollars in Michigan!!! Theyve enslaved their people for decades	0
If this doesnt warn the cockles, I dont know what will. 	0
Well folks, if you're bored, here's some live Portland riot action. Very sad.....	0
Based cops protect citizens as they paint over the blm marxist message.	0
Smithsonian black history museum attacks whiteness.	0
"Liar liar pants on fire!!  
Fake ass woman! Kwanza wasnt even a thing when she was a kid. Hahaha  

#lyingdemocrats
#voteredtosaveamerica"	0
"Facebook's ""Fact Checker"" Rates Another True Statement False | Dan Bongino"	0
Hilarious! From Babylon Bee's ACTUAL news spinoff:	0
If this election is stolen from President Trump I say we rise up and destroy the Fake News and then wipe ANTIFA and BLM off face of earth!	0
The last thing liberals want is to wake us country folk up we remember what are ancestors did a went through and past there stories and skills down to us and we have not for got god and Mother Nature we are trump people	0
The truths I speak offends even some Conservatives sometimes, sorry Jesus has the wheel! 	0
I live in Georgia since 1982 and if the GOP here does not get 1000% behind Donald J Trump with this election fraud in Georgia, the we will from a New Party called the Forever Trumpers just to run your sorry butts out of town.	0
"Just seen the Autopsy report of George Floyd 

He died of being a proper filthy nigger 

Symptoms include........ 

Theft
Assault 
Drug use 
Fake Currency 
Stolen Cheques 
Playing Race Card 

A court ruled Mr Floyd must be buried immediately as if he is cremated all people within a 30 mile radius will be high as fuck on Fentanyl"	1
"Hey Utah,
Romney is a POS and so was Reed! If you dont clean up your crap  you will turn blue. Just saying."	0
Billionaire Mike Bloomberg Under Investigation For Bribery	0
the new Amazing Kim Klacik Ad!	0
"EU Economy ""Weakest It's Been In Over A Decade"" And Ready To COLLAPSE, New Data Reveals | Politicalite UK | News For The People By The People
Anyone still wonder why we want out the EU? Wake up remoaners"	0
"To whom it may concern,

My wife is from the UK it cost thousands to have her become a legal citizen If these illegal immigrants can come here for free why dont you give us back my fucking money.
And the bonus is she speaks fucking English."	0
"THE LAWLESS WINGMAN 
EXPOSED BY TED CRUZ"	0
It is clear to me that California is now a fascist run state. Our votes to impeach the Gov. will not make it to the count past a Democrat pro-facists bureaucrat! Sorry folks!	0
"""They're Getting The Sh*t Kicked Out Of Them"": Antifa Attempt To Riot In California Suburb Goes Awry | Zero Hedge

A group of Antifa 'protesters' were met with instant justice at the hands of angry residents in the suburban town of Yucaipa, California, located approximately 10 miles East of San Bernardino."	0
It will probably feel pretty fuckin gay, which is something this faggot would enjoy.	1
"And with this, my friends, Senator Mazie Hirono D-Hawaii has officially earned the well deserved title

VILE POS OF THE YEAR 2020

I spit on you name, Mazie."	0
Not me, Echo this shit	0
They should have let or even encouraged the #ReadingStabbing terrorist to travel abroad to join an Islamic terrorist group. If you hate Britain just leave. It is dangerous to keep enemies who want to destroy you in your country. Then you don't let him back in or you drone him. UK government policy on terrorism is insane. #terrorism #islam	0
Lying butthead fact checkers	0
"U.S. Cyberattack Hurt Irans Ability to Target Oil Tankers, Officials Say - The New York Times
I know its the NYT, but Im still taking it creditable."	0
"The Los Angeles NFC Football Team versus the Washington Redskins. 

LET'S GO REDSKINS!"	0
"HEADS UP PATRIOTS... DEEPSTATE TRYING TO TAKE OUT OUR U.S. POLICE & REPLACE WITH SHARIA LAW PATROLS... DONT MISS THIS

PATRIOTS MEET THE REPLACEMENT FOR AMERICA'S POLICE...

THEY ARE DISBANDING POLICE, CUTTING BACK POLICE & WILL REPLACE WITH SHARIA LAWS.

THEN THEY WILL FORCE SHARIA LAW ON AMERICANS."	0
"FOR ALL THOSE GIVING KUDOS TO OBAMA 

SERIOUSLY, NO ONE SHOULD EVER LISTEN OR BELIEVE THIS TERRORIST NON LEGIT PRESIDENT 

MUSLIM BROTHERHOOD IN THE PEOPLES HOUSE THE #White House

SMFH 

DUMB ASS AMERICANS !!!
WHO IN THE FUCK IS HE TO TELL ANYONE WHAT TO DO !!!

GRETA THUNBERG!!!!!!!

CAIR TERRORIST 

@ravagiing @Skaii @realdonaldtrump @parscale @UTT #TRUMP2020 #usa #GOP. get out vote in VI"	0
"Nancy Pelosi is the most despised woman in the nation! It's the only title she will hold as number one!

She will never be President by temporary default. The people of this country would rip her right out of office by her blown out hair!!!

You're a disgusting excuse Pelosi for a human!"	1
"#A nnoying 
#O bnoxious 
#C unt 

Is by far the first ""congressional prostitute of marxism"" who has been officially awarded with a congressional coin in order to commemorate diversity and multiculturalism among her illegal criminal constituents.

Please place your order at toll free number 1 800 I AM COMMIE to guarantee your ""FREE COPY"" with a ""FREE DELIVERY."""	0
WHAT A LIAR! Kamala Harris Pulled her 300,000 Manufacturing Jobs Attack from a Far Left Prediction  NOT BASED ON FACT AT ALL!  US GAINED 146,000 Jobs Since Deal	0
"God knows!! 
Triumph = Trump 
He will Trump all evil.
He is God's Trumpet!!  "	0
This Is Why We Have The Second Amendment	0
Hello wooly bully	0
"BlueSkyReport (@BlueSky_Report) Tweeted:
MILITARY JUDGE: Richard Donoghue served in the Judge Advocate General's Corps, U.S. Army, where he was a Military Magistrate Judge, Prosecutor, Defense Counsel, and Contract Litigator. He also served in the 82nd Airborne Division. Coincidence that Donoghue is a Military Judge"	0
Joe Biden is a Foreign Policy Disaster Who Has Always Been Weak On Russia	0
"STOP THE JEW HATE IN NY

CUOMO KILLED ENOUGH ALREADY in REST HOMES.

MURDERERS in NY GOVERNMENT

Oath breakers should be REMOVED AND SENT TO GITMO. They no longer serve the public. THEY ARE CRIMINALS

@Marklevinshow
@TomFitton"	0
Barr blasts far left for making politics a 'secular religion,' calls Dems who excuse violence 'cowards' | Fox News	0
Democrats only want unity because they know the Republicans are tolerant people..... Aren't they in for a Big Surprise.	0
Does anyone know how to use social media to communicate nationally	0
Classical music, and the instruments used to play it, are inherently racist because the music was written only by whites & the instruments used invented by whites. Discuss.	0
Whenever you start to feel despondent about whats going on remember this: you are certainly not alone. There are 80 million plus of us who feel exactly the same way. The attempt by the radical left and their propaganda machine the mainstream media is uniting the rest of us. Freedom loving Americans of both genders, all skin colors, and different orientations need to be United. Our constitutional Republic cannot fall.	0
My Starbucks just REFUSED to serve me until I took off my MAGA hat!!!!  Those pigs can't silence ALL of us! I DONT GIVE IN AND I DONT BEND THE KNEE!!!! #MAGA4LIFE	0
Don't be a hypochondriac ! Trust Jesus he is the Healer of All Healers !!!!!!! Don't fall for these evildoers lies ..... Godbless	0
Get ready for the lock down folks. First thing these fucks are going to do is lock the country down but not because of Covid, this is so they can make the American people dependant on them. This is tyranny at its finest.	0
"France deports Muslim family that beat girl and shaved her head for falling in love with a Christian

#France #news"	0
UM BORRA-BOTAS SEM VOTOS E SEM TICA QUE NO DEVERIA SER TOLERADO!!!	0
Mueller's Team 'Accidentally Wiped' Data From Cellphones!!! Accidentally my !	0
Funny how these Never Trumpers want us to save their butts now. They want us to go out and vote for Perdue, vote for Loeffler, while they sat on their butts and they ridiculed Trump and us for voting for him, and they couldnt bring themselves to openly support him or the people who elected him.	0
"IF WE PLAYED A DRINKING GAME EVERY TIME CUNTALA HARRIS SAID TRUMP YOU TAKE A DRINK. WE WOULD BE PASSED OUT BY NOW!!!!!!! 

TRUMPTRUMPTRUMPTRUMPTRUMPTRUMPTRUMPTRUMPTRUMPTRUMPTRUMPTRUMPTRUMPTRUMPTRUMPTRUMPTRUMPTRUMP!!!!!!!!

"	0
The dogooders who feel they must help blacks, mexicans & middle easterners are doing so because they think dark skinned person are not able to help themselves or are not smart enough to make it on their own' This is bacic racism and does nothing to help anyone. Panding is another sign of racist attitudes.	0
"""Smoking crack and fucking whores is the least of my problems"" - Hunter Biden."	0
"Neither the Governor Mike Parson or Mayor Lyda Krewson called the folks afterward who were probably terrified. NO Police were sent even after repeated frantic calls. If it was a Black Couple they would have sent the Missouri National Guard &the FBI.
The a-hole St. Louis Circuit Attorney Kim Gardner is actually threatening to charge the terrified couple. NOT the people who trespassed and threatened the couple. GARDNER should be removed for being a MORON !! 
This is why we arm ourselves. Help isn't coming."	1
President Trump just became more Catholic than Joe Biden and Nancy Pelosi - and President Trump's not even a Catholic. President Trump Announces Executive Order Guaranteeing Medical Treatment To Infants That Survive Abortion.	0
"Turn off the news!! 
Its a fabulous Sunday.  Spend time with family. Play in the leaves. Go for a walk. Enjoy your day!! "	0
"IF THE PEOPLE WERE UNITED THE GOVERNMENT COULD NOT STAND! 

Politicians want us divided!"	0
We need to get off our arses and stop this marxist circle jerk right now	0
"LAWYER SPEAKS OUT ABOUT THE ILLEGAL & UNSCIENTIFIC COVID-19 ""SOLUTION"" BEING FORCED ON YOU...."	0
"Aaaaaaaand ... now nutless jack Hitler and his Twit GESTAPO follow Adolf Zuckerberg's ""after we steal the election, THEN we'll change our policy"" move."	1
Trump Lawyer Tweets Article Alleging Philly Mob Boss May Reveal How They Stole The Election In Exchange For Full Expungement Of His Criminal Record	0
"
@WarRoomPandemic
@CjTruth
@RealDonaldTrump

ATTENTION PATRIOTS 

ATTENTION AMERICA 
#DominionVotingSystems LINKED TO MANY CORRUPT DEMOCRAT INCLUDING #RobertMueller!!!"	0
Joe Biden is a gibbering monkey!	0
Alyssa Milano Extends Olive Branch to Trump Supporters After Years of Smears, from Klansman to Misogynist BigotsGO fuck yourself	0
These people are literally crazy ... Is it adrenochrome coursing through their veins, what kind of mind altering substance turns you into these troglodyte savages?	0
"That's right Schiffhead
Keep running your mouth cuz eventually the truth will set even you free you dipshit!

WaBOOM "	0
"Lin Wood (@LLinWood) Tweeted:
In discussing @realDonaldTrump in phone conversation in 8/19, Justice John Roberts stated that he would make sure the mother f#*ker would never be re-elected.

Roberts engaged in phone conversations with Justice Stephen Breyer discussing how to work to get Trump voted out."	0
"Nevada Corruption from the Governor Sissy Sisolak is KEEPING NEVADANS LOCKED DOWN
UNTIL NOVEMBER 6TH 
lying  thieving 
Seditiously Treasonous DemocRATS 
MUST BE VOTED OUT"	0
"POLICE -
 ""Sir, are u Classified as Human"" ???

ANTIFA - 
""Negative, I am a Meat Popsicle .. In the Service of George Soros"" !!!

 
 "	0
MAYBE THE RIGHT SHOULD START A FIRE. A GOOD START WOULD BE WAPO FROM THEIR LATEST REMARKS. THEN EVERY AMAZON BUILDING.	0
Either obama was lying to us or this is him going room to room in his Martha's Vineyard oceanfront mansion.	0
God needs to be First in EVERY area of our lives, THAT is true WORSHIP.	0
It's almost comical......the people who havent accepted the 2016 election results demanding everyone accept the 2020 election results. The same people calling Trump supporters every despicable name in the book now want us all to come together and live in harmony.......and lastly, a guy who would not even have been able to attract flies if he was a piece of shit, wants everyone to believe 70 million people voted for him.......	0
"#FatBoy is hungry, and barking new orders...like I always said, #Communism causes MENTAL ILLNESS. Here's your sign, stupid. oIf you had guns, you could KILL this COMMIE BASTARD.

""North Korean dictator Kim Jong Un has ordered pet dogs to be confiscated in the countrys capital, saying the pooches represent Western decadence  but their owners fear Fido is really headed for someones dinner table.

""Kim issued the directive in July to round up the pets, claiming they were part of a tainted trend by bourgeouis ideology, a source told the English edition of Chosun Ilbo, a South Korean newspaper.

Ordinary people raise pigs and livestock on their porches, but high-ranking officials and the wealthy own pet dogs, which stoked some resentment among the lower classes, the source said...."""	0
"Voters of Clarinda may note that their Victoria MP thinks he is purely a local rep. - not a Victorian rep. He should then not vote for Victorian legislation but only for Clarinda legislation.

Details including PDF of full email at:"	0
WE THE PEOPLE MATTER THIS IS WHAT HAPPENED IN LONDON WE THE PEOPLE HAVE TO DO BETTER JAN/AMERICANS STAND STRONG TOGETHER WE NEED EVERY POSSIBLE SOUL TO STORN THE CAPITAL.	0
"Hey FAT FUCK BARR! This is illegal! You lazy fat fuck ask where these came from will go right to governor again!

Wake up FAT FUCK BARR"	1
"Is it just me or does anyone else find it very strange that nobody prominent from the left has caught covid, even ones that have been caught breaking their own rules, and those who portray the scaremongering about how scary the virus is, are then caught without their mask.

Its as if they have already been given a vaccine, courtesy of the CCP.

Do you think the Dems and CCP are willing to kill its own people in order to get control.

i think yes they would, i mean China killed millions in the name of communism 

Follow Me On Parler @Worldsgoingmad
Follow me On Rumble - WorldsGoingMad

Just Click That Follow Button #StopTheLeftPurge #opentheboxes #godblessamerica #trumpwon #wwg1wga #trump2020landslide #republicans #rnc #fightback #america #countalllegalvotes #stopthesteal #stopthefraud #democratvoterfraud #democratvoterfraud2020 #ballothavesting #ballottampering #dominionvotingsystem#hammerandscorecard#qanon#electionfraud#wakeup#obamagate#trump2020 #trump #maga #maga2020"	0
That Chris Wallace is a mother f*****	1
Can ANYONE please explain to me why the majority of Jewish people continue to vote for liberals and socialism, and the people that killed millions of them? WHY? I DO NOT GET IT? THE DEMS HATE YOU! Republicans have ALWAYS had your backs. What the hell? Laura Loomer, can you answer my question? Almost every Jewish person I know votes for the Dems that can't stand them. WTF?	0
Ocasio-Cortez should be placed in a concentration camp then maybe she would realize how inappropriate and disgusting and despicable she really is. She is no better than an animal, actually I love animals so, shes just plain rotten I have to say I am very offended by the skanky bartender bitch she needs to make a national apology and be censored immediately	1
"James O'Keefe confronts Pittsburgh University Professor Stephan Robar after calling Veritas ""Crap""

Sounds like a REAL SCUMBAG!!!"	0
"Heres an idea...lets sue Mexico for their 30 million citizens here illegally. 

Mexico Plans To Take Legal Action Against The U.S. As A Result Of El Paso Shooting"	0
"Dems will lie, cheat, steal!
Listen"	0
"Hahahahaha 
Going to split the Biden vote??? Will he be a write in candidate?twatter is all a twitt about it"	0
WATCH: Minneapolis Cop at Center of George Floyd's Street Murder Has Gone Missing; Neighbors Say They Didn't Even Know He Was a Cop  True Pundit	0
NY is a S**thole	0
"How are we supposed to believe anything that the CDC has to say?
ONE MORE TIME: We Don't Know the Real Number of Active COVID Cases or Actual Deaths But We Do Know Young Americans Have Almost No Chance of Dying from the China Coronavirus"	0
PRAYING Jesus Christ of Nazareth will be stepping in and crush the EVIL.	0
I cant wait for this piece of shit to be out of my paper. Again America. Where did all those #MeToo people go??? I guess the didnt want to be found out about. Im sure this scumbag has raped women, and no doubt that there were under aged victims, and should be fed his own testicles, the ones who sold their soles to Satan are all missing. These people started a whole movement. Then, all of a sudden, Epstein didnt kill himself, and #MeToo has been what? Threatened??? Where the fuck are they. Even Megan Kelly was on that bandwagon. Dont hear her yappin about it either.	1
SO IN PURE PARTISAN AND BIASED FASHION FACE THE NATION WILL ATTACK OUR PRESIDENT WHILE INTERVIEWING SCHIFF!! THIS IS WHY AMERICA IS DIVIDED !! THE FAKE PATHETIC MEDIA WANTS THIS SEPARATION! THEY WANT TURMOIL TO EXIST BECAUSE IT SELLS ! THESE PUNGENT ORGANIZATIONS THRIVE ON DESTROYING OUR REPUBLIC AND ITS DEMOCRACY !! NEVER LET THEM OR THEIR SUPPORTERS WIN !!	0
WATCH THIS AND PLEASE SHARE IT WITH EVERYONE POSSIBLE	0
Joe Biden belongs in Jail not the White House	0
"Brighton BLM March
I do find it ironic that the city in the uk with the largest following of liberalism is the very place immigrants look at to remind themselves why they hate the west!"	0
DHS Officials Issue Chilling Warning As Illegal Biden Crossings Surge Ahead Of Alleged Biden Presidency  Rob Maness	0
TRUMPS WINS A MINOR LEGAL VICTORY IN PENNSYLVANIA	0
The stupid motherfuckers on my TV aresaying they've never seen anything like this. Of course not morons, the Democrats have never cheated like this before. How goddamn stupid are you?	1
Colin Kaepernick demands law enforcement authorities release convicted cop killer Mumia Abu-Jamal | GOPUSA	0
Some people should just be taken out and shot. They're just to stupid to be allowed to waste oxygen.	1
I need to vent. Im so sick and tired of this mask wearing crap. Im sick of people saying youre selfish because you dont wanna wear one. I feel the mask does more damage than good. Its ok to not want to wear it. Its ok to feel anyway I want. I want to snap peoples masks in their face. Im tired of people being so afraid that they push that fear onto others. Im gonna say it and its not nice. I hate these mask lovers lol they are a bunch of total idiots. Instead of just being like ok well I wear it because it makes me feel better. But its cool if you dont. No these people blast you. I wanna smack them in the face with one big sneeze and watch them have a meltdown. Ok I feel better. Lol	0
Asked my husband to make me a drink. Apparently is is racist for the lighter skinned person to ask the drier skinned person to make drinks. Is this what its like being married to a liberal?	0
"For God hath not given us the spirit of fear; but of power, and of love, and of a sound mind.
2 Timothy 1:7 KJV"	0
The US is not to be a make believe manipulated, programmed democracy. It is a Constitutional Republic.	0
This Election hoax is the same as the Russia hoax and all the other hoaxes that the scum of the earth the democrats have come up with.	0
These leftist crazy morons real goal is to destroy Trump and America then you have a dictatorship under the rules of socialist communists dictatorship Americans wake up and get these asinine American haters out 2020 vote for Trump and RED WAVE SAVE AMERICA THE CLUTCHES OF WANNABE DICTATORS I CANNOT SAY THIS ENOUGH	0
Just victims... pray for them.	0
"Kentucky governor asks appeals court to allow him to close religious schools throughout the state | Just The News

It is frightening that the Governor believes he can suspend religious liberty as he is not above the law!
This is another attack on our religious freedom."	0
"This is who is destroying black neighborhoods as well as your country and yes he is white and a Nazi. 
Focus your attention on him. Not the protestors and looters."	1
"Shitty leftists want to add taxes for ""privilege of working from home"""	0
Why do European authorities always describe muslims as 'suffering from mental problems'? Surely Islam isn't a deranged culture?	0
Well, if he can't figure out the difference between an elephant and a lion, I don't know what the hell he's talking about.	0
"Merry Christmas to everyone 
Let's hope 2021 is a better year after all the shite we've had to put up with this year "	0
Kamala Harris Told Jacob Blake, Who's Accused of Sexual Assault, She Is 'Proud of Him,' Lawyer Says	0
I had a heated discussion with a flaming Liberal woman yesterday, and her blanket statements seemed like they came directly from 15 second talking points from MSNBC. Her lack of facts, logic, reasoning and truth is simply astounding. I simply gave up because no matter what I said, what I proved, she was not open to reality. Very sad when you think about it.	0
Boston Medical Center Becomes First Massachusetts Hospital To Receive COVID Vaccine Shipment	0
Main stream media is right. its not voter fraud, its not election fraud, its full blown TREASON to overthrow a president and a country! MARTIAL LAW IS THE ONLY WAY TO FIX THIS!!	0
Demoncrats are Communist bastards, prove me wrong.	1
"Mitch McConnell Invites Nancy Pelosi to Sit on a Pinecone: There will be no haggling with the House over Senate procedure | The Last Refuge Mitch McConnell Invites Nancy Pelosi to Sit on a Pinecone: There will be no haggling with the House over Senate procedure
Posted on January 8, 2020 by sundance
Senate Majority Leader Mitch McConnell delivered some bad news to Speaker Pelosi from the floor of the upper-chamber:"	0
Filthy cunt	0
"[ THEIR ] going to try and steal the election backed by the MSM , ANTIFA , BLM and every other traitorous cocksucker.

The STORM is COMING .
Prepare."	1
"I recently decided to use Ebay and Paypal to sell some items as the lock downs continue to leave me broke. Through that experience I have realized how broken and manipulative those systems are. 

Ebay charges you fees on shipping, then sells you shipping at a discount. So they charge you 10% of the full shipping fee, then offer you discounted shipping if you buy it from them. But still charge you a fee for the full shipping cost.

Paypal holds your money, tells you they will release it if you give them information they want, or there is nothing they can do. They also tell you that if you meet a certain threshold the hold will not be implemented, but refuse to say what the threshold is. So they are extorting me for information from an outside business transaction, or else they will hold my money as they see fit. They even say it's my money ... ""Don't worry. The money still belongs to you."". But they will decide when I can have my money. Also, how can they charge a fee on sales tax?"	0
Former The Waverly Inn maitre d' is murdered in Mississippi	0
You know for a group that wants equal treatment,rights and want  peaceful protests , they sure arent displaying it. Its like they have card Blanche to do whatever the heck they want and no one touches them. Sadly they have the blanket of protection from their financial backers,so there goes that equal shit right out the window. If they want equal why arent people giving the same treatment if harassing,beating,throwing things at innocent diners, throwing bottles at their cars etc... you know all the things that make you ANGRY and DISGUSTED to be an American. Ya know if the military would just roll tanks down the streets and if people refuse to move then... so be it!!! At some point people are gonna get tired of living in fear and start fighting back.	0
Don't be a sheep! Lose the mask! Do not bow to medical tyranny!	0
"#co4djt
meme of the week for me - just have to add C-SPAN and Fox to the line up"	0
COVID 19 WAS RELEASED TO CAUSE FINANCIAL, MENTAL, SPIRITUAL, HARDSHIPS. IT HAS CAUSED PEOPLE DEPRESSION, CREATED MORE ALCHOLICS, DRUG ADDICTS, HOMELESSNESS ETC...CHECK THE SCENARIO OUT. COVID BROKE HIM NOW SATAN IS HANDING HIM THE RAZOR BLADE SO HE CAN COMMIT SUICIDE. WE DEALING WITH DEVILS!	0
"Shep ""bottomboy"" Smith is a blatant fucking liar...needs to be on CNN"	0
THIS IS CRAZY!!! SHAME ON UNTIED AIRLINES!!	0
Biden Fails To Inspire Enthusiasm In Senate Runoffs  The Patriotic Times	0
November Jobs Report: 266,000 Jobs Added, Unemployment At 3.5% | The Daily Caller	0
Unraveling the Latest Deep State Coup	0
Trump Niece turns out to be just a jealous lying brat.	0
Kamala Harris can't decide if she is from canada or deep south.her southern twang ain't worth a dang.What a dummy!	0
"These anti-American protests started the same time universities started teaching non sense like

Womens Studies
Gender Studies 
Black Studies and various other
Ethnic Studies

All covers for hating on America"	0
Man Who Lost Gun Rights Over DUIs Sues To Get Them Restored	0
"Those who were involved in the riot yesterday 

You are not Patriots 

You are not republicans 

You should be be rebuked and rejected 

We are not antifa or Black Lives Matter 

Certain groups need to be driven from this party Proud Boys are the number one enemy to conservative Republicans"	0
"#MAGA NATION MUST NOT WASTE TIME ! THE EVIL
DEMOCRAT DID NOT REST FOR THE LAST 4 YEARS BLATANTLY ERADICATING THE VALUES AND CONSTITUTION OF THIS COUNTRY! IF THE 71 MILLION WILL NOT RISE UP IN THE STREET ! THE ILLEGAL COMMANDER IN - CHEAT AND VICE PRESIDENT IN- CHEAT KAMALA  SMUG HARRIS WILL TAKE AN OATH BY JAN. 21!

FIGHT FOR OUR FREEDOM OR WE WILL END UP WAKING UP EVERYDAY UNDER COMMUNIST GOVERNMENT DRESS AS AMERICANS ! 

USA !USA ! USA! USA! GOD IS STILL IN THE THRONE AND IS IN CONTROL! PRAY AND FIGHT TO THE END !!!"	0
Roger Goodell Just Drove the Final Nail in the NFL's Coffin With His Newest Demand...Fans Won't Forgive This One	0
Interesting	0
"It didn't work the first time but this control freak socialist witch is happy to punish New Zealanders AGAIN. In her mind, it's THEIR fault. Isn't it odd how this virus has given the left the power to overrule the people by fiat? They just can't relinquish the buzz of all that power. 

 buttons"	0
"I understand everyones frustration but trying to over through our Senate isnt an option. What happened today will be used against us and now, conservatives will be marked for years to come
Corey Booker is a real piece of shit. He has the nerve to give the speech he gave when he backed Antifa and other violent groups that caused more damage. Where was he when Ted Cruz was approached at dinner? Where was he when thugs got into the Senate and yelled at Senators getting off the elevator? Lets not forget who started the violence and and its amazing how things had calmed after the election. 
Violence is never going to be the answer. 
This is why Im a Libertarian. I still believe in abiding by the Constitution and the rule of law. Both Republicans and Democrats are both tools to different masters. So sad that America will go down the rabbit hole. 
I wish everyone a safe and healthy year. Its gonna be a horrible ride for many"	0
The mentality of the british far left ,well all far left really, we hate this government there scum ,they don't rule us.oh lock yourselves down for months and wear a mask when we tell you ,oh OK then	0
"FLIGHT NINETY THREE BRAVERY

YES LORD "	0
"...and that the #COMMIECRATS are aiding/abetting the CONSPIRACY. 

We will hang every #Commiecrat and outlaw their party for ETERNITY. And every Repub who aided/abetted them HANGS FIRST. EVERY. SINGLE. ONE."	0
"So Fascistbook just blocked me for 30 days... again, because I made a comment about this sorry excuse of a human being. 
Never mind the hate speech of this fat turd, self-loathing white trash. It was these exact words that got me censored.

I opposed Fascistbook's decision to block me, but supposedly because of this corona SCAMdemic, they have less staff to review my complaint. ... but oh, sure. They have plenty libtards Fake-checkers censoring conservatives 24/7."	0
"In Big Cities, Democrats Have Failed to Reform the Police

Accusations of police brutality have persisted in our bluest cities for decades.

A Fair Question!"	0
I' had to put up with people whining about Trump for 4 years now Ikeep hearing his supporters whine because they are the true snowflakes I cant stand Biden crying losers are more annoying	0
This pedo bitch lol	0
Lebron James Experiences Blowback After Walking Off Court Before National Anthem Finishes  Real American Pundit	0
I stand ready to deploy to fight for my Nation and die if I have to just like my father and my brother that gave there lives for there nation I am a American warrior.	0
"Screw the super soft snowflake culture.

We are not your kind."	1
wot A crock of Shit.. These Bastards Ain't locking Me Down.. I really Don't Give A Fuck..And I will hurt. Them..And make A real point on That..fuck covid..fuck the Government.. Fight people..wot the fuck is wrong with u... Fucking Sheep... The real warriors need to rise.. And kill!!! No Fucking Around.. Thinking. Talking shit Through..just kill The Sheep.. Dinner table fall...Amen	1
"HERE'S WHY AMERICA IS LOCKED UP! 
THEY'RE DOING ISLAMIC REVOLUTION! MICHELLE OBAMA AND HILLARY CLINTON ARE IN THIS TOGETHER! R E A D"	0
"When will Democrat voters realize they voted for:

1. Communism
2. Long term lockdowns
3. Forced vaccines
4. Small business failures
5. An end to middle class
6. To destroy the USA
7. To surrender to China?

Democrats New World Order
The Global Reset!"	0
Im telling you people You need to grow a back bone and stop The Dems, the left , the main stream media and Hollywood from destroying our history and our way of Life. Open your ears people and just listen to what there trying to do!!!! One example of the nut job left is the NBA siding with a brutal Chinese country : Down with the NBA!!!! I you people wait and dont stand up for this country It will be too late : Like I said get your head out of your ass and grow a back bone !!! Stand up and fight for our history and our freedom :	0
How to I add to those I want to follow?	0
MICHIGAN WITNESS: Detroit Tabulation Machines were Illegally Connected to the Web	0
BREAKING BIG: Jovan Pulitzer says Georgia Called in Trucks to Get Rid of the Evidence in Fulton County He is Supposed to be Scanning! (VIDEO)	0
Run devil R U N  you got none (0) and we got three (3) Final count.	0
Found this in Morley, Perth, Australia. PREACH!  #capitalism #socialismkills #commiescum #westernaustralia #westisbest	0
Paid to riot !!	0
"Dear Liberals,

When All Of You Have Special Needs ...

There Is Nothing Special About You Anymore.

."	0
"Man Who Has Been In Government For Nearly 50 Years Promises To Fix Government | The Babylon Bee

LMFAO!!"	0
"Friends and Family in Michigan please read!

***Immediate Call to Action*** 
Our Mi Secretary of State is about to certify our votes in just a couple of days (by Nov 17th). Once the votes are certified they cannot be audited for fraud!!!!
47 counties used the same software that caused the glitch that caused Antrim County to switch 6,000 votes from Trump to Biden.
If we dont DAMAND AN AUDIT as concerned citizens, the potentially fraudulent votes are LACKED INTO OUR TOTALS, with no recourse to verify them 

Under Michigan law, concerned citizens have the right to request result oriented audit to ensure the accuracy and integrity of the election. A recount only recounts certified votes

I URGE YOU PLEASE CALL House Speaker Lee Chatfield (R) at 517 373 2629 or email him at : LeeChatfield@house.mi.gov and contact Senate Majority Leader Mike Shirkey (R ) at 517- 373-5932 or e-mail him at: SenMShirkey@senate.michigan.gov . Please be sure to include your full name, address, and Phone"	0
I have a certain set of skills. I dont know who you are, but I will find you. I will tell you about our Lord, Jesus. He will forgive you!	0
